Project title,Principal investigator(s),Co-investigator(s),Keywords,CIHR contribution,ApplID,Abstract/Summary
Identifying research priorities and equitable and integrated policy interventions for diabetes prevention within health care and community settings,"['Fazli, Ghazal S', 'Booth, Gillian L', 'Lipscombe, Lorraine']","['Ali, Fatema M', 'Galloway, Tracey L', 'Ke, Calvin', 'Mah, Sarah M', 'Rosella, Laura C', 'Shah, Baiju R', 'Wilson, Kathleen J', 'Zenlea, Ian S']","['Concept Mapping', 'Stakeholder Engagement', 'Type 2 Diabetes']",20000.0,480923,"The prevalence of type 2 diabetes in Canada has increased substantially over the past two decades and currently one in three Canadians is living with diabetes or prediabetes. The greatest burden of diabetes is among racialized populations and those of lower socioeconomic status. Prior research suggests that intervening early in the natural course of diabetes development can help to delay or prevent its onset. However, to date, there is little evidence on interventions and solutions that target these critical windows and can be implemented in healthcare and community settings to prevent or delay future development of diabetes. 

Furthermore, while patient engagement in health research is gaining prominence, research priorities and interventions for diabetes prevention are rarely designed by the populations in which they are intended to serve. Thus, there is a critical need for research that is carried out 'with' or 'by' those with lived experiences to inform equity-driven research and policy priorities. 

This planning grant will support engaging with patient partners and community members who are representative members from racialized and marginalized communities as well as clinicians, researchers, policymakers, and knowledge users to identify key research priorities for diabetes prevention and co-develop recommendations for potential policies and programs to reduce the risk of diabetes. Informed by a scoping review of the available evidence and a concept mapping exercise, the planning meeting will be organized to exchange perspectives, knowledge, and experiences to co-develop and plan for research and priorities and policy actions for diabetes prevention in health and community settings. This planning meeting will also set the stage for identifying future research opportunities and collaborations to pursue as a research grant related to integrated interventions within healthcare and community settings for diabetes prevention."
Stepping Towards Healthy and Green Cities to Inform and Advance Policy Interventions for Diabetes Prevention,"['Fazli, Ghazal S', 'Booth, Gillian L', 'Lipscombe, Lorraine']","['Adams, Matthew', 'Biswas, Aviroop', 'Buliung, Ronald N', 'Mah, Sarah M', 'Moineddin, Rahim', 'Rosella, Laura C', 'Wilson, Kathleen J']","['Built Environment', 'Epidemiology', 'Health Equity', 'Healthy Cities', 'Neighbourhood Greenspace', 'Neighbourhood Walkability', 'Prediabetes', 'Prediction Modelling', 'Stages Of Diabetes Development', 'Type 2 Diabetes']",77000.0,500537,"Type 2 diabetes has become a major global public health emergency. In Canada, one in three individuals has prediabetes or diabetes, and these conditions disproportionately impact racialized and lower socioeconomic populations. Diabetes can be prevented or delayed through targeted health behavioural interventions promoting physical activity and weight loss. Healthy urban designs have the potential to shift population health behaviours on a broad scale. For example, living in neighbourhoods that promote physical activity (i.e., walking, cycling, public transit use) is associated with lower rates of obesity, hypertension, diabetes, and mortality, compared to areas that are more car-dependent. As well living in close proximity to parks and greenspace has been linked with significant mental and physical health benefits. However, the effects of neighbourhood features such as walkability and greenspace on stages of diabetes development are unknown. Our team will use population health and environmental data to study the effects of neighbourhood walkability and greenspace policies on the progression to/reversion from different phases of diabetes development and whether these relationships vary by population characteristics such as age group (younger and older adults), gender (men and women), socioeconomic status, immigration status, and world region of origin. This research will also identify policies targeting walkability and greenspace (alone or combined) that are most beneficial for diabetes prevention; for whom these interventions are beneficial, under what context and how early in the course of diabetes development these benefits occur. These findings will be translated into real-world policy solutions. To achieve this, we will engage with local leaders from planning and transportation and public health to identify potential policy solutions that will make Canadian cities healthy, green, and climate resilient and prevent diabetes."
Supporting nutrition and physical activity in adolescent girls - A systems analysis,"['Feicht, Rebecca']",['N/A'],"['Gender', 'Health Promotion', 'Nutrition', 'Physical Activity', 'Youth']",105000.0,327806,"There is a current public health focus on childhood obesity, with nutrition and physical activity (PA) as associated behaviours. Canadian youth do not meet nutritional guides, and are insufficiently active, a problem especially evident in girls, who tend to become less active with age. While comprehensive interventions are known to be most effective, it is common for initiatives to target only one behaviour, such as PA, rather than both PA and nutrition. As Nova Scotia currently has a comprehensive provincial strategy to support obesity prevention, there appears to be a disconnect between policy and practice. This study will explore this disconnect, to determine what is being or could be done to support comprehensive interventions for adolescent girls' health. 

The study will focus on both PA and nutrition in older girls (aged 16-19 years), using the social ecological model (SEM), which recognizes that environmental influences across multiple levels may help or hinder the ability of individuals to engage in healthy behaviours. Institutional ethnography, an approach that examines experiences of social relations and institutional processes will be used to examine processes influencing girls' PA and nutrition. The purpose of the study will be to explore the processes influencing implementation of interventions to support girls' PA and nutrition, and how those processes are influenced by institutional, social, and political relations. Data collection will involve observation of existing interventions in local schools and communities, document review of policies and procedures, and interviews with participants and key stakeholders. Outcomes will demonstrate the processes that contribute to the health of adolescent girls through nutrition and PA interventions. This systems level analysis will indicate where, how, and what is being done, and make recommendations for multi-level changes to support the health of young girls in research, policy, and practice."
Health behaviour change due to social support and posttraumatic growth in survivors of lung and colorectal cancer.,"['Feldstain, Andrea']",['N/A'],"['Colorectal Cancer Survivors', 'Health Behavior Change', 'Lung Cancer Survivors', 'Posttraumatic Growth', 'Primary Care Intervention', 'Psychosocial Oncology', 'Social Support']",17500.0,201191,"With increasing cancer survival rates comes the need to protect against cancer recurrence and other primary tumors. Quality of life following cancer is predicted by positive health behaviours change seven times more than it is by maintaining existing health behaviours. However, it is not always obvious which health behaviours one should target. For example, to quit smoking is obviously beneficial following lung cancer; colorectal cancer has no such apparent protective behaviour. Primary health-care providers are in the optimal position to recommend positive behavior change but fail to in 80% of cases. Given the beneficial impact, it is crucial to identify factors that encourage health behaviour change. This research aims to identify how positive health behaviour changes are influenced by social support, perceived personal growth following cancer, and type of cancer (lung cancer versus colorectal cancer), to ameliorate the recommendations that primary care physicians are able to make and encourage health behaviour change in survivors."
Impact of maternal pertussis immunization on pregnancy outcome and child health,"['Fell, Deshayne B', 'Bolotin, Shelly', 'Crowcroft, Natasha S']","['Biringer, Anne', 'Cook, Jocelynn L', 'Dubey, Vinita', 'Halperin, Scott A', 'Hawken, Steven', 'Jamieson, Frances B', 'Kwong, Jeffrey C', 'Sadarangani, Manish', 'Walker, Mark C', 'Wilson, Kumanan']","['Data Linkage', 'Immunization', 'Maternal And Child Health', 'Perinatal Epidemiology', 'Pertussis', 'Population Health']",336600.0,381980,"Pertussis (also known as whooping cough) is a highly contagious infectious illness that mainly affects the lungs. The highest risk of severe pertussis illness occurs in babies under the age of two months, and can lead to breathing difficulties, hospitalization, and even death. In order to prevent these early cases, women are sometimes vaccinated against pertussis during their pregnancy, which provides protection to the babies before they are fully vaccinated themselves in the early months of life. However, even in countries where pertussis vaccination is recommended and provided for free, not all pregnant women become vaccinated possibly due to ongoing concern about the benefits and safety of vaccination during pregnancy for their children. As there is limited information on possible benefits or concerns of pertussis vaccination during pregnancy on longer-term health, our study will examine important health outcomes among children up to six years of age. Our findings will provide valuable information to pregnant women and their families, as well as to health care providers working to ensure that mothers and their children are in the best possible health."
"Time to Stop ""Weighting"" and Start Doing: Exploring the Impact of a School-based Weight Bias Intervention","['Ferdinands, Alexa R']",['N/A'],"['Childhood Obesity', 'Health Promotion', 'Intervention Research', 'Mixed Methods', 'School Health', 'Weight Bias']",105000.0,383313,"Weight bias is the tendency to unfairly judge a person because of his or her weight. It has many serious physical, mental, and social health outcomes, such as depression, disordered eating patterns, and avoidance of physical activity. Indeed, such negative outcomes can lead to further weight gain. In Canada, one in four children has overweight or obesity. These children face weight bias in all aspects of their lives, including at school, where weight is the most common cause of bullying. Research on ways to reduce weight bias in children is scarce. However, one promising strategy is to address weight bias in school policies and curricula. This strategy is timely given the recent focus on creating safe and caring learning environments in schools.

Partnering with the Edmonton, Alberta school community, I will lead a study to develop, implement, and assess the impact of a tailored, school-based program in reducing weight bias in Grades 1-3 students, school staff, and parents. Proposed program elements include student, school staff, and parent education and anti-weight bias policy. I will develop resources, such as lesson plans, for the program, which will be implemented for eight months in an elementary school. To assess program impact, I will examine weight bias in students, school staff, and parents before and after the program implementation period. I will also explore school staff experiences in delivering the program, in order to improve its content and design.

This research is needed to create effective strategies to reduce weight bias in schools, a public health issue affecting many Canadian children. By presenting findings to key stakeholders (e.g., Alberta Education), I hope to influence policy change to address weight bias in schools and foster positive social environments that promote children's health and well-being. This program has the potential to be scaled up for students in Grades K-12 across Canada."
Suicide attempts across multiple social identities among gay and bisexual men: An Intersectionality Analysis,"['Ferlatte, Olivier']",['N/A'],"['Gay And Bisexual Men', 'Intersectionality', 'Quantitative Methods', 'Suicide']",1500.0,324449,"Several studies have demonstrated that gay and bisexual men are at increased risk of suicidal behaviors but less attention has been given to within group differences among this population. In this paper, we investigate how prevalence of recent suicide attempts varies among gay and bisexual men, across multiple axes of social identity, such as class, age, ethnicity, education, partnerships and geography. 

We used data from a national survey of Canadian gay and bisexual men. We first measured the individual effects of each socio-demographic variable. The second stage was informed by intersectionality and tested for interaction between the demographic variables.

When looking for the individual effects, only two variables were associated with suicide attempts in the last 12 months: not having achieved a university degree and lower income. However, several two-way interaction terms were statistically significant. First, we found that education and income interacted significantly with one another, such that the odds of recent suicide attempts for those with no university degree was 1.74 times higher among those with higher income but 5.51 times higher among those with lower income. Second, we found that sexual orientation and partnership status interacted with one another; among bisexual men those in heterosexual partnerships were at decreased odds of reporting a recent suicide attempt in comparison to those who were single or in relationship with a man, while this effect was not significant among gay men.  Finally, we found that both income and education interacted with geography; the effects of these variables were significant among urban men but not among men living suburban and rural settings. 

Our exploration of recent suicide attempts among gay and bisexual suggests that members of this community are not affected by suicide equally. Future research and suicide prevention interventions must acknowledge the diversity of experiences among gay and bisexual men."
"Chemstory: community produced podcasts to broaden knowledge and spark conversations about sex, drugs, prevention, and community","['Ferlatte, Olivier', 'Dumont Blais, Alexandre']","['Palardy, Marianne', 'Tooley, Len', 'Blanchette, Maxime', 'Flores-Aranda, Jorge M', 'Frohlich, Katherine L', 'Goyette, Mathieu', 'Grace, Daniel', 'Joy, Phillip', 'Mykhalovskiy, Eric', 'Salway, Travis']","['Addiction', 'Arts-Based Research', 'Community-Based Research', 'Gay And Bisexual Men', 'Hiv Prevention', 'Knowledge Mobilisation', 'Podcasts', 'Qualitative Research', 'Sexuality', 'Substance Use']",449931.0,467750,"Gay, bisexual and queer men (GBQM) are at high risk of HIV and other sexually transmitted and blood-borne infections (STBBIs) and a growing body of research links HIV/STBBIs risk behaviours within this population to sexualized substance use a practice known as ""Chemsex"". While research in this area has predominantly focused on establishing the connections between substance use and sexual health-related outcomes, the literature focused on the perspectives of GBQM on their chemsex experiences is limited. The proposed project explores a novel community-based research approach centered around the production of podcasts by community members to share their perspectives and experiences with chemsex.  During this 3-year project, we will invite 90 GBQM with diverse experiences and social positions to participate in podcasting workshops and to produce podcasts about their experience with chemsex, including their motivations, the meaning given to their chemsex experiences, and their thoughts about the best strategies to minimize harms associated with chemsex. The podcasts will be analyzed with stakeholders and community members using a participatory analysis approach named DEPICT.  We will also evaluate the use of podcasting as an approach in HIV community-based research by collecting participants' feedback, impressions and suggestions on the podcasting workshops. Finally, the podcasts will be shared through listening parties and online with GBQM and other stakeholders to spark dialogues about chemsex and to inform the development of interventions to address harm reductions and HIV/STBBIs prevention among when who engage in chemsex."
Fonctionnement familial chez des familles vivant avec le VIH: vulnérabilités et résilience,"['Fernet, Mylène']","['Blais, Martin', 'Lapointe, Normand D', 'Otis, Joanne', 'Samson, Johanne']","['Communication Mère-Enfant', 'Fonctionnement Familial', 'Méthodologie Qualitative Et Quantitative', 'Transmission Verticale', 'Vih/Sida', 'Éducation À La Sexualité']",215933.0,197703,"Ce projet de recherche s'intéresse au fonctionnement familial en regard des enjeux relatifs au VIH, à son dévoilement et à la prise en charge des personnes infectées dans les familles affectées par le VIH. Des familles affectées par le VIH seront rencontrées à l'échelle québécoise dans le cadre d'une évaluation quantitative de leur fonctionnement familial afin d'en identifier les facteurs de vulnérabilité et de résiliences. Suite aux résultats obtenus, des entretiens qualitatifs seront effectués auprès des familles afin de documenter, par observation directe, les dynamiques de communication mère-enfant(s). Les retombées permettront l'élaboration d'interventions visant à soutenir les familles vivant avec le VIH dans une perspective d'amélioration de leur qualité de vie."
How Independent Mobility Influences Outdoor Active Play among 8-11 year old children.,"['Ferrao, Thomas']",['N/A'],['Isc Travel Awards'],1000.0,324332,"Objective
Active play refers to unstructured and self-directed physical activity performed in children's free time. Active play can contribute to greater physical activity levels and subsequently help prevent obesity. The extent to which parents influence the active play domain of physical activity is not well established. One way in which parents could negatively influence their child's active play is by limiting their independent mobility, or the extent to which they can travel around their neighbourhood without adult supervision. The objective of this study is to determine if independent mobility is associated with active play among 8-11 year olds.

Methods
Participants consist of dyads of 8-11 year old children and one of their parents/guardians. Participants are from across Canada and the United States. To measure active play, parents completed a web-based survey consisting of questions measuring how frequently their child engages in outdoor play in various locations. Independent mobility was measured by asking parents how far their child is allowed to roam from home alone and with friends without adult accompaniment. All survey questions were taken or adapted from existing validated instruments. Generalized linear models will be used to examine the relationship between the independent mobility and active play frequency of children, while controlling for several covariates.

Results
Data collection is ongoing. A sample size of 500 is targeted. Results will be presented at the conference. 

Discussion
This study aims to fill current gaps in the literature by examining how limiting a child's independent mobility restricts their outdoor active play."
Modeling the Influence of Chronic Illness and Family Environment on Self-concept and Mental Health Outcomes in Adolescents,"['Ferro, Mark']",['N/A'],"['Adolescent', 'Chronic Illness', 'Determinants Of Health', 'Family Environment', 'Growth Curve Modeling', 'Mental Health', 'Parental Depression', 'Population Health', 'Secondary Analysis', 'Self-Concept']",140000.0,247250,"About 50% of adults with mental disorders experienced their onset during adolescence. Among those at elevated risk for mental disorder are adolescents with chronic illnesses (AWCI), representing about 1 in 5 adolescents in Canada. In this vulnerable group, self-concept, our internal depiction of social acceptance, capabilities, worth, and physical appearance, may be an important mechanism linking the experience of a chronic illness with elevated risk for mental disorder. In healthy people, poor self-concept in adolescence is linked to depression, substance abuse, criminal behaviour, and lower education, while positive self-concept protects against declines in health. However, no studies have used national databases to study self-concept in AWCI and there is a lack of research demonstrating the influence of self-concept on future mental disorders in AWCI. My research program is designed to show that self-concept can be altered to reduce the risk of psychiatric disorder among AWCI. To achieve this, I will conduct a number of studies using the Canadian National Longitudinal Survey of Children and Youth (1996-2009). The research questions include: 1) Are questionnaires developed to measure self-concept in healthy adolescents appropriate for AWCI? 2) Do AWCI have poorer self-concept compared to healthy adolescents? 3) What individual and family factors predict self-concept in adolescents with and without chronic illness and do predictors differ across gender? 4) How does the family environment impact self-concept and does self-concept predict mental health problems in adolescents with and without chronic illness? Given the number of AWCI in Canada, the burden on individuals, families, and society, and the lack of existing research, it is important to establish the leverage that self-concept might provide in protecting against mental disorders. I envision the results being used to develop interventions to improve self-concept and prevent onset of mental disorders in AWCI."
Multimorbidity in Children and Youth Across the Life-course (MY LIFE): A Long-term Follow-up,"['Ferro, Mark']","['Browne, Dillon T', 'Duncan, Laura', 'Leatherdale, Scott', 'Quadrilatero, Joe', 'Sajobi, Tolulope T', 'Timmons, Brian W', 'Toulany, Alene']","['Child', 'Comorbidity/Multimorbidity', 'Mental Illness', 'Physical Illness', 'Prospective Study', 'Trajectory Modelling', 'Young Adult', 'Youth']",100000.0,493645,"This research is based on a previous study of children, young people and their families called Multimorbidity in Children and Youth Across the Life-course (MY LIFE). Our results showed that 25% to 40% of children living with a long-term physical illness, like asthma or epilepsy, also had a mental illness, like depression or anxiety. We call this multimorbidity. We found that a child's age, sex, and level of disability, the caregivers mental health and the family's income level were related to whether a child or youth would experience multimorbidity. Some research shows that some children and youth who have a long-term physical illness have good mental health, but we don't know what happens as children and youth get older and become young adults. Working with young people and family members with lived experience, our research goal is to understand the long-term mental health of children and youth who were part of the MY LIFE study and who are now aged 7 to 20 years. We will look at whose mental health improves over time, remains the same, and declines, and what things affect these changes. We will look at whether new patterns of multimorbidity start as children get older, what things about their lives are related to mental illness over time, and look at how their use of mental health services changes as they get older. We will also include the brothers and sisters of the children and youth participating in our study to allow us to make comparisons to children and youth who share the same family environment. We will link our data with health services data collected by the government as this gives us good quality information about service use. This study will create new knowledge needed to help support mental health in children and youth living with physical illness."
The Fashionable Prosthetic: Investigating the visibility and new fashion of prosthetic research.,"['Fiedrich, Kristina E']",['N/A'],"['Aesthetics', 'Art Research', 'Body', 'Contemporary Culture', 'Engineering', 'Health', 'Posthumanism', 'Prostheses', 'Technology', 'Transformation']",17500.0,224416,"This research will explore the relationship between the technological advancements of prostheses and the emergence of prostheses as fashion. This research intends to argue that the technological advancements in health research - specifically prostheses and implants - have refigured a conversation based purely on form and function to one of potential, aesthetics and art. The assertion is that prostheses have become the means by which to transform identity and the body itself."
"Comprehensive intervention strategies with young HIV-positive women in Canada: individual, social, and cultural factors that make sexual health promotion programs successful.","['Fielden, Sarah J']",['N/A'],"['Adolescents', 'Evaluation', 'Family', 'Food Security', 'Gender', 'Hiv/Aids', 'Intervention Mapping', 'Prevention', 'Qualitative Methods', 'Sexual Health']",135000.0,177221,"Despite extensive global efforts to combat HIV/AIDS through prevention, treatment, and care services, HIV infection rates continue to rise and approximately 25% of new infections are among young people. Young women are especially vulnerable to infection due to developmental, biological, social, and cultural factors contributing to the feminization of the pandemic. Research that extends beyond behavioural models of sexual health promotion is urgently needed to help curb the spread of HIV and provide support and care for those already living with HIV/AIDS. This proposed research is Pan-Canadian and aims to both develop and evaluate innovative sexual health interventions with HIV-positive young women. Given evidence of the multiplicity of factors impacting on health and wellness outcomes for women living with HIV, the objectives of the study include examining social and community influences. As a qualitative program of research, this work will enhance the understanding of developing successful interventions with groups of marginalized young women through using qualitative and community-based methodologies. This will involve combining various qualitative methods including naturalistic observation and in-depth interviews with young women and other key stakeholders such as family members and service providers. It will use intervention mapping, a step-wise systematic method of determining relevant stakeholders, community needs, program directions, and evaluation. The proposed research explores and addresses support and service needs of young women living with HIV in various geographic and cultural communities as it relates to their sexual health. In addition to the development of theoretically and empirically-based interventions, the project will serve to illicit cultural knowledge including understandings about the daily experiences of these young women in relation to their medical institutions, community-based services, and family systems."
Life History Calendar in a population of Chronic Opioid Users: An evaluation of methodological utility to identify patterns of drug use and addiction treatment,"['Fikowski, Jill M']",['N/A'],['Ics Travel Awards'],1500.0,304335,ICS Travel Awards
A population-based assessment of the cardiovascular effects of 5-alpha reductase inhibitors,"['Filion, Kristian B']","['Azoulay, Laurent', 'Benayoun, Serge', 'Daskalopoulou, Stella S', 'Platt, Robert W', 'Saarela, Olli S']","['5-Alpha Reductase Inhibitors', 'Benign Prostatic Hyperplasia', 'Cardiovascular Disease', 'Drug Safety', 'Heart Failure', 'Myocardial Infarction', 'Pharmacoepidemiology', 'Side Effects', 'Stroke']",155274.0,303555,"The class of drugs called 5-alpha reductase inhibitors are commonly used to treat men with enlarged prostates, a condition called benign prostatic hyperplasia or BPH. Previous studies have shown that these drugs improve the symptoms of BPH and decrease the need for surgery. However, the hormonal changes that result from their use may increase the chances of developing heart failure. The vast majority of the available data regarding the effects of 5-alpha reductase inhibitors on the heart are from clinical trials, a highly controlled setting that involves highly selected patients. To date, no high-quality studies have assessed this potential drug safety issue in patients seen in a real world setting. To address this important knowledge gap, we will examine this question in a clinical database from the United Kingdom called the Clinical Practice Research Datalink or CPRD. This database contains electronic medical records from over 675 general practitioner practices and has information on over 13 million patients. Information from this database will be linked to that from a database called Hospital Episode Statistics, which records hospitalizations, and a database from the Office of National Statistics, which records deaths. We will identify all patients with BPH recorded in the CPRD and classify them into those treated with 5-alpha reductase inhibitors, those treated with alpha-blockers, and those whose BPH is not treated with medications. We will then compare the number of men in each group who are hospitalized for heart failure, have a heart attack, a stroke, or die of heart-related causes. In doing so, we will be able to determine if this class of drugs increases the chances of having heart problems. This study will therefore provide policy makers, healthcare professionals, and patients with the information required to make informed decisions regarding the risks and benefits associated with the use of 5-alpha reductase inhibitors for the treatment of BPH."
The Cardiovascular Safety of Varenicline: A Population-Based Cohort Study,"['Filion, Kristian B']","['Daskalopoulou, Stella S', 'Renoux, Christel', 'Suissa, Samy']","['Cardiovascular Disease', 'Databases', 'Drug Safety', 'Pharmacoepidemiology', 'Side Effects', 'Smoking Cessation', 'Varenicline']",144720.0,239637,"Varenicline is a pill that is used to help people quit smoking.  It is sold under the trade name Champix.  Previous studies have shown that it is the most effective pill used to help people stop smoking.  However, there is now some evidence that varenicline may have harmful effects on people's hearts and that it might increase the chances of having a heart attack.  Government agencies like Health Canada and the U.S. Food and Drug Administration are currently studying the safety of varenicline.  Unfortunately, available information about its safety is limited.  For this reason, more studies are needed to determine if varenicline causes heart problems in people who are trying to stop smoking.  The proposed study will examine the safety of varenicline using information from the General Practice Research Database, or GPRD.  The GPRD is a database that contains the medical records for more than 11 million people in the United Kingdom.  We will use the GPRD to identify two groups of patients: those who took varenicline and those who took bupropion.  We will then compare the number of people in each group that had a heart attack in the 3 months after they started taking the pill.  We will also check if varenicline increases the chances of dying or being hospitalized for a stroke, heart failure, or heart operations.  To perform these comparisons, we will use a new type of statistical analysis called high-dimensional propensity scores.  This study will take 2 years to complete.  If varenicline increases the chances of having heart problems, patients and doctors need to know about these potential side effects.  On the other hand, if varenicline is safe, they need to know so that it can be prescribed to help people stop smoking.  Either way, this study will have important clinical and public health implications."
Levothyroxine for the Treatment of Subclinical Hypothyroidism in Pregnancy: A Population-based Assessment,"['Filion, Kristian B']","['Arel, Roxane', 'Grandi, Sonia', 'Platt, Robert W', 'Yu, Oriana Hoi Yun']","['Cohort Study', 'Databases', 'Drug Safety', 'Levothyroxine', 'Pharmacoepidemiology', 'Population Health', 'Pregnancy', 'Pregnancy Complications', 'Subclinical Hypothyroidism']",175950.0,371824,"In Canada, there are over 450,000 pregnancies each year, including 380,00 live births and 100,000 abortions. Due to the increased demands during pregnancy, hypothyroidism or low thyroid hormone levels, are the most common endocrine disorder. Subclinical hypothyroidism (SCH) occurs in 2% of pregnancies as a result of high levels of thyroid-stimulating hormone levels but thyroid hormone thyroxine levels are normal and symptoms of hypothyroidism (such as fatigue, cold intolerance, weight gain, or depression) are either mild or absent. Levothyroxine is used to treat overt hypothyroidism based on previous studies supporting a higher risk of pregnancy complications (both for the mother and baby) in these women.  However, the benefit of levothyroxine for SCH in pregnant women is less clear.  Despite a lack of firm evidence, current recommendations suggest that women start treatment with levothyroxine at the time of SCH diagnosis. Thus, there is a need to determine the effectiveness and safety of levothyroxine in pregnant women with SCH.  

Our study will use a database from the United Kingdom called the Clinical Practice Research Datalink to answer this question. This database has the electronic medical records for over 14 million patients and includes a detailed pregnancy register. We will compare the chances of having a pregnancy complication between patients who use levothyroxine and those who do not use levothyroxine. The main outcomes that we will study include maternal and fetal complications, such as diabetes and hypertension during pregnancy, blood loss during delivery, maternal death, preterm birth, small birth weight, and fetal death. 

If we find that levothyroxine reduces the risk of pregnancy complications, our study will provide reassurance regarding the effectiveness of this drug in pregnancy. Given the increasing rates of SCH in pregnancy, this study will have important policy, clinical, and public health implications."
Multiple exposures to environmental pollutants in the Brazilian Amazon: an ecosystem approach to health and well-being at a new agricultural frontier,"['Fillion, Myriam', 'Sousa Passos, Carlos José']","['Chan, Laurie H', 'Menezes-Filho, Jose A', 'Mertens, Frédéric', 'Philibert, Aline']","['Amazon', 'Ecosystem Approach To Health', 'Environmental Contaminants', 'Global Health', 'Health Effects', 'Health Equity', 'Heavy Metals', 'Human Exposure', 'Intervention', 'Pesticides']",19990.0,372881,"The Amazon is put under pressure, both by national and international development drivers. As a result, its population is increasingly exposed to environmental contaminants, such as heavy metals and pesticides. While studies have documented exposure to mercury from fish consumption in this region, little is known about human exposure to other heavy metals, such as lead and manganese. In addition, there is limited evidence on exposure to pesticides, which are increasingly being used in soy production since the 2000s. With this grant, we propose to hold a series of planning activities in Brazil, to develop a full research project to study (1) exposure to heavy metals and pesticides, (2) assess their health effects, and (3) develop possible interventions with local, state and federal public health authorities from Brazil. With a bottom-up and participatory approach, will gather relevant stakeholders from the Municipal, State and Federal levels to discuss current health concerns regarding exposure to environmental contaminants and identify priorities and research questions. We will develop an integrated knowledge translation strategy to ensure the uptake of the knowledge generated by the research by the stakeholders at the different levels."
Exploitation des ressources naturelles et santé mondiale : les coûts cachés et les impacts sur les communautés locales,"['Fillion, Myriam', 'Fraser, Marc D']","['Herrera, Angela V', 'Bergeron, Dave', 'Fall, Marie', 'Rondeau, Dany', 'Saint-Charles, Johanne', 'Vaillancourt, Cathy']","['Communautés Locales', 'Contamination', 'Exploitation Des Ressources Naturelles', 'Impacts Sociaux', 'Justice Environnementale', 'Responsabilité Sociale', 'Santé Environnementale', 'Santé Mondiale', 'Situations De Vulnérabilité', 'Éthique']",8000.0,485676,"Que ce soit à Rouyn-Noranda, à Limoilou, en République Démocratique du Congo ou en Équateur, l'exploitation des ressources naturelles pose des enjeux majeurs tant pour l'environnement que pour les populations qui habitent en ces lieux. La contamination environnementale, les bouleversements sociaux et les inégalités sociales qui y sont associés sont des sujets cruciaux et complexes de santé. 

Lors de ce café scientifique, nous aborderons les répercussions de l'exploitation des ressources naturelles sur la santé dont témoigne la documentation scientifique. Nos panélistes, ayant des expertises variées et provenant de divers horizons, discuteront des risques pour la santé et des enjeux sociaux auxquels font face les communautés touchées par ces activités. Des questions d'éthique, de politiques publiques et de responsabilité sociale et environnementale dans l'exploitation des ressources naturelles seront également abordées. 

Le format interactif de l'activité permettra de présenter des études de cas d'ici et d'ailleurs aux personnes participantes dans une perspective de dialogue avec les panélistes provenant de diverses disciplines et organisations, afin de susciter l'intérêt pour la santé des populations et la justice environnementale."
A multi-site examination of vaccine uptake and contributing factors in youth with autism spectrum disorder,"['Filliter, Jillian H', 'Macdonald, Nora (Noni) E', 'Robinson, Joan L', 'Dodds, Linda', 'Kaul, Padmaja R']","['Campbell, Leslie A', 'Dubé, Eve', 'Shea, Sarah E', 'Smith, Isabel M', 'Zwaigenbaum, Lonnie']","['Autism', 'Autism Spectrum Disorder', 'Context', 'Database Linkage', 'Focus Groups', 'Mixed Methods', 'Multi-Site Study', 'Public Health', 'Vaccination', 'Vaccine Hesitancy']",,363692,"Youth with autism spectrum disorder (ASD) may not be fully vaccinated for several reasons, including: caregiver belief in a vaccine-ASD link, difficulty with medical procedures in youth with ASD, and other factors that cause people to be hesitant about or miss vaccinations. We don't know much about vaccination rates or the factors that influence them in youth with ASD. We have already received funding to answer the following questions in Nova Scotia (NS): 1) What percentage of youth with ASD are vaccinated? 2) What factors influence vaccination of youth with ASD?

In the proposed project, we will answer similar questions in Alberta (AB). We know that context plays a major role in vaccination uptake so it is important to consider whether our NS results generalize to other regions of Canada. We will use health databases to examine how often youth with ASD receive school-based vaccinations compared to their peers without ASD. We will also hold focus groups with caregivers of youth with ASD to explore factors that may influence vaccination of youth with ASD. We will compare vaccination rates and experiences in NS and AB, which will help us to develop strategies to support vaccination in youth with ASD at both local and national levels.

This research is important because:  1) People with ASD represent at least 1% of Canada's population, so low rates of vaccination in this group would expose them and others to increased risk of infectious disease 2) If we find that youth with ASD are under-vaccinated, our results would provide a roadmap for making necessary changes 3) It will help us to understand issues that affect an under-served group in Canada. People with ASD have a hard time accessing healthcare services throughout their lives, placing them at increased risk for a range of medical problems. Our healthcare system must begin to respond to the unique needs of this group.  Working to ensure access to vaccination is an important step in this direction."
