Project title,Principal investigator(s),Co-investigator(s),Keywords,CIHR contribution,ApplID,Abstract/Summary
Understanding the manifestation and perpetuation of dementia-related stigma and ageism through naturalistic conversation between racialized persons living with dementia and their care partner,"['Philip, George']",['N/A'],"['Ageism', 'Communication', 'Dementia', 'Older Adults', 'Racialized Groups', 'Stigma']",867.0,498008,"Background: Dementia-related stigma and ageism is known to transmit feelings of shame, embarrassment, and hopelessness. Such prejudices create barriers to help seeking behaviour, resulting in a delayed diagnosis, caregiver stress, and isolation. Moreover, dementia-related stigma and ageism is profound among racialized persons living with dementia (PLWD) and their care partners, as characteristics of race and culture are present. Despite this, there continue to be minimal efforts that address dementia-related stigma and ageism in Canada, particularly from a racialized perspective.
Aim: This study will explore the perceptions of dementia-related stigma and ageism and understand this phenomena through daily conversations between a racialized PLWD and their care partner.
Methods: The following research will be guided by two theoretical frameworks, 1) Corrigan's Model of Stigma and 2) Communication Predicament in Aging Model (CPA). A formal analysis of conversations between racialized Canadians living with dementia and their care partner will be performed, using conversation data from the Canadian Consortium on Neurodegeneration in Aging. A total of 22 dyads involving racialized PLWD (Black, Hispanic, South Asian, East Asian, Middle Eastern) and care partners will be analyzed. These dyads will be compared to a second group of 22 dyads involving white counterparts. A comparative analysis will be performed to understand differences and/or similarities of dementia-related sigma and ageism. Conventional content analysis will be used to identify themes related to dementia-related stigma and ageism. Themes will be applied to stereotypes, prejudice, and discrimination from Corrigan's model, and will be informed by CPA.
Significance: This study is the first to examine dementia-related stigma and ageism in daily conversation between a racialized PLWD and their family care partner. It will provide a deeper understanding of how stigma and ageism is perpetuated in everyday language."
Cognitive organization of maltreatment memories as a key moderator of the association between child maltreatment and mental health in early adulthood,"['Philippe, Frederick L']","['Geoffroy, Marie-Claude', 'Guay, Stéphane', 'Hébert, Martine', 'Lecours, Serge']","['Adulthood', 'Autobiographical Memory', 'Child Maltreatment', 'Cognition', 'Memory', 'Mental Health']",359552.0,408353,"Child maltreatment (CM) refers to any act of commission or omission by a parent or other caregiver that results in intended or unintended harm such as physical abuse, sexual abuse, emotional abuse, or neglect. One out of three adults have experienced CM in Canada. It is estimated to account for around a quarter of all mental disorders in adulthood and to cost more than 100 billion dollars each year. Despite these dramatic consequences, little has been done to better understand how CM can keep hindering mental health in adulthood, decades after the abuse. While memories for trauma (e.g., car accident) have been more investigated, CM memories have received much less attention. In addition, existing treatments for distressing memories in general have typically focused on increasing the processing of the distressing memory, but not on facilitating its integration into broader memory structure. Our past work shows that such integration of negative memories is key to mental health and prevents the negative memories to continuously hinder mental health over time. For the first time in memory or child maltreatment research, we seek to determine whether the level of integration in the memory system of accessible memories of past maltreatment could explain the association between CM and mental health in adulthood. We will follow adult CM victims and a control matched sample during three years. We will investigate whether increases or decreases of symptoms over time can be predicted by a weaker or greater integration of CM memories in the memory system, respectively. The present large-scale study is likely to lead to better prevention programs to victims of CM by devoting more attention to the cognitive organization of their CM memories, and to adaptation of existing treatments that could specifically target CM memories and their cognitive organization. Altogether, the expected findings should considerably contribute to reduce the dramatic economic cost of CM in the society."
Mentoring Nurse leaders and researchers in Indigenous health grounded in culturally and equity-informed approaches to research and education,"['Phillips-Beck, Wanda']",['N/A'],"['Culturally-Safe Care To Indigenous People', 'Indigenous Determinants Of Health', 'Indigenous Health Researchers', 'Indigenous Knowledge And Wellness Practices', 'Indigenous Nursing Leaders', 'Indigenous Statistical Approaches', 'Institutional Barriers To Indigenous Peoples Health', 'Racism As A Determinant Of Health', 'Trauma-Informed Approaches To Indigenous Peoples Health']",333250.0,411324,"This program of research proposes a multi-pronged mixed methods approach and employs Indigenous and culturally/equity-informed frameworks to develop and mentor a future cohort of Nursing Leaders and Researchers in Indigenous health. It also aims to advance the evidence-base that informs how this may be accomplished by achieving two objectives: Number 1) to develop Nursing leaders by understanding and promoting cultural safety in institutional settings (university/healthcare system) and address institutional barriers to Indigenous health through applied research that informs the development and application of knowledge and wise practices in the areas of Indigenous nursing practice, education, research and administration. Objective 2) is to develop future Researchers in Indigenous health by understanding, promoting, and building capacity among Indigenous graduate students in the area of Indigenous quantitative research which reflects Indigenous people's contextual realities and environments. Together, these objectives will develop a minimum of 20 nurse leaders, 10 graduate students and up to 60 Indigenous students trained in quantitative methods and Indigenous health, anticipating 20 students will go on to pursue research in Indigenous Health.  This innovative combination of research and mentoring will be pivotal in laying a foundation and creating a legacy of leaders and research that understands the needs of Indigenous people and leads to improved quality of care for Indigenous people throughout Manitoba and beyond."
Development and Pilot Test of a Tailored Smoking Cessation Intervention with HIV+ Gay Men,"['Phillips, J. Craig']","['Bottorff, Joan L', 'Brondani, Mario A', 'Currie, Leanne', 'Ensom, Mary H', 'Khara, Milan', 'Oliffe, John L']","['Hiv-Positive Gay Men', 'Pilot Testing', 'Smoking Cessation Interventions']",100000.0,250766,"Smoking rates among HIV positive (HIV+) gay men in Vancouver range from 63-71%, well above the Canadian average of 20%. Smoking is a major modifiable determinant of health and has been associated with significant comorbidities (e.g., cardiovascular, pulmonary, renal diseases) and HIV disease progression. By focusing on gender-sensitive approaches to SC for HIV+ gay men there is great potential to mitigate co-morbidities and promote the health of these men and their families. Tailored SC interventions may offer additive health benefits to the gains achieved by combination antiretroviral therapy (ART), which dramatically changed health outcomes and life expectancy for persons living with HIV (PLWH).  SC interventions may reduce healthcare costs that accompanying co-morbid illness among PLWH. This research proposal is to develop a tailored SC intervention for HIV+ gay men to address social environment factors and deleterious health outcomes associated with tobacco use. Building upon our team's previous participatory action research experiences, we propose to develop and pilot test a SC intervention CoMUniTI QuitS (Collaboration for the development of an HIV+ gay Men's Uniquely Tailored Intervention to Quit Smoking). This community collaboration will use peer research methodologies consistent with Meaningful Involvement of Persons living with HIV/AIDS (MIPA) and Greater Involvement of Persons living with HIV/AIDS (GIPA) principles to engage HIV+ gay men who smoke in all aspects of the project. The proposed study builds upon our teams previous research successes and is the next step in this research program, and the goal of this project is to develop and pilot test a tailored SC intervention for HIV+ gay men who smoke."
Environmental Scan of HIV+ Smokers in British Columbia,"['Phillips, J. Craig', 'Oliffe, John L']","['Bottorff, Joan L', 'Ensom, Mary H', 'Khara, Milan', 'Townson, Glyn A']","['Community-Based Participatory Research Methodology', 'Hiv+/Aids', 'Persons Living With Hiv (Plwh)', 'Qualitatitive Analysis', 'Smoking', 'Tobacco Reduction']",33000.0,193689,"Smoking is common among persons living with HIV (PLWH) with estimates suggesting prevalence as high as 70%. New drug regimens have yielded significant health benefits for many PLWH, but those who smoke have increased risk for other serious complications. Significant knowledge gaps exist about the smoking patterns of PLWH and what might constitute effective targeted strategies for tobacco reduction (TR) among diverse sub-populations of PLWH. In British Columbia (BC), as in other settings, PLWH are a diverse group with complex psychosocial issues. However, few studies address tobacco related issues for PLWH who smoke or describe population specific TR interventions. Pathways to health care services for PLWH who smoke are also poorly understood, and consensus prevails among health care providers that TR efforts require focused attention. 
  The purpose of the proposed catalyst grant is to conduct an environmental scan to better understand the distribution of various sub-populations in assessing the feasibility of accessing and supporting the TR efforts of PLWH who smoke and to describe the tobacco related issues for men and women living with HIV and their health care providers.  Based on the findings drawn from our environmental scan, we will conduct qualitative interviews with a sample of men and women smokers with HIV to begin to understand some of the issues related to tobacco use that are influenced by the experience of HIV, gender differences and other social factors. 
  The proposed study will provide a foundation on which to build and foster future efforts of a new investigative community team. Collectively, the team is ideally positioned to address TR among PLWH and the resources made available through the catalyst grant will enable us to more fully engage with the issues and develop plans for implementing targeted interventions in this setting in the future."
Evolving gender differences in health & care across cohorts,"['Phillips, Susan']","['Jull, Janet E']","['Aging', 'Caregiving', 'Gender', 'Social Context', 'Social Determinants']",131877.0,387809,"The inevitability of physical and functional decline is not uniform with ageing. Unlike the biological impact of time, social and individual circumstances (eg wealth, access to resources, social capital) are malleable via public policies. Limited research suggests their effect on health is entwined with sex/gender. Understanding social determinants and what health outcomes older adults view as central to ageing successfully despite chronic disease is essential to fostering health equality. For example, explaining the gender paradox in health (despite being poorer than men women live longer albeit reporting more suffering) could inform policies to equalize underlying social differentials. FUTUREGEN will examine current and future social circumstances that contribute to sex/gender inequalities in the health of older adults and their uneven access to care-giving/receiving. We will 1) develop research methods and measures that incorporate the complexity of individual roles and affiliations (eg within the category 'women' lies the variability of access to resources, autonomy at home and work, social support, early life adversity, etc.) 2) apply these novel methods to analysing comparable European and Canadian datasets that better embed cultural norms than does single country data & 3) obtain older people's definitions of healthy and successful ageing through qualitative research. All steps will be integrated in a back and forth manner and reviewed and challenged by an international expert Sounding Board. Our international research team brings awareness of the impact of different cultural milieux on health (ie a varied set of cultural eyes to interpret findings) as well as the intellectual and methodological richness of multiple disciplines (social sciences, economics, medicine). In addition to scholarly papers and policy advice we will deliver a manual & two workshops for young academics on methods for studying the depth and breadth of sex/gender and health equality."
The Canadian Brain Health and Cognitive Impairment in Aging Knowledge Mobilization Hub: Sharing Stories of Research,"['Phinney, Alison', 'Cooke, Heather A', ""O'Brien, Heather L""]","['Appel-Cresswell, Silke', 'Baumbusch, Jennifer L', 'Chaudhury, Habib', 'Dennis, Jessica K', 'Henderson, Julia S', 'Hung, Lillian M', 'Jackson, Lynn', 'Jakobi, Jennifer M', 'Vasarhelyi, Krisztina']","['Acessibility', 'Aging', ""Alzheimer'S Disease"", 'Brain Health', 'Care Giving', 'Cognitive Impairment', 'Community Engagement', 'Dementia', 'Diversity And Inclusion', 'Knowledge Mobilization']",23850.0,498288,"The purpose of this project is to develop a national Hub that will share knowledge and evidence on brain health and cognitive impairment in aging across Canada. Cognitive impairment is when a person has trouble remembering, learning new things, concentrating, or making decisions that affect their everyday life. Age is the greatest risk factor for cognitive impairment. As the number of people over the age of 65 is growing in Canada it is important to share evidence and information that may lead to new strategies to prevent and treat cognitive impairment as well as to support and care for those living with cognitive impairment and their caregivers. To ensure that this knowledge is shared in a meaningful way that is sustainable, equitable, diverse, accessible, just, and culturally safe, we will build a Hub designed as a distributed system that serves three main objectives: 1) provides expanded and equitable access to trustworthy information; 2) builds capacity among researchers and other groups in how to effectively share evidence and knowledge; and 3) builds community by creating opportunities for researchers, health care providers, people living with cognitive impairment and their caregivers, Indigenous communities, community organizations, and decision makers to interact and exchange evidence and ideas. We will develop a variety of methods and tools to share knowledge including an open-access information portal, videos, webinars, reports, infographics, podcasts, as well as others. Ultimately, we hope that this Hub will lead to the development of new strategies to prevent or delay the onset of cognitive impairment and improve the quality of life of people living with cognitive impairment so that all older adults across Canada can remain happy, healthy and living in their own communities for as long as possible."
Putting Social Citizenship into Practice: Reducing Stigma and Promoting Social Inclusion of People with Dementia,"['Phinney, Alison', 'Mann, Jim', ""O'Connor, Deborah""]","['Chaudhury, Habib', 'Cowie, Heather C', 'Wiersma, Elaine C']","['Dementia', 'Qualitative Methods', 'Social Citizenship', 'Social Inclusion', 'Stigma']",669376.0,379756,"PURPOSE: The purpose of this four-year study is to learn how communities can reduce stigma and promote social inclusion of people living with dementia. We are creating a team of academic researchers, people with dementia, and community partners who will work together, using the approach of ""participatory action research"", to meet two goals: (1) create a useful definition of ""social citizenship"" based on the experiences and opinions of people with dementia; and (2) show how this definition can provide practical guidance for communities to reduce stigma and promote social inclusion of people with dementia.
METHODS: An action group of people with dementia will be the centre of a team that includes academic researchers and community partners. To meet the first goal, the action group will direct the team on gathering in-depth information from different groups of people in the community who are living with dementia. Methods will include focus groups, workshops, interviews, and observation. The information will be analysed to create a framework defining the concept of social citizenship and identifying ways to respect citizenship. To meet the second goal, the research team will use this framework with direction from the action group to identify, apply, and assess strategies communities can use to support social citizenship for people living with dementia. Information about the process and impact of these strategies will be gathered and analysed.
IMPACT: Study outcomes will include a set of practical guidelines to provide direction for communities to reduce stigma and promote social inclusion of the growing numbers of people with dementia. We expect this to shape policy and decision-making at organizational and municipal levels. Including people with dementia in a full participatory role as co-researchers is groundbreaking in Canada, so we also expect study results to be influential for health and social care planning, and for further research."
Riding the third wave to health equity? An investigation of a relational knowledge translation pedagogy in addressing low-income housing and environmental health risks,"['Phipps, Erica']",['N/A'],"[""Children'S Environmental Health"", 'Equity-Focused Knowledge Translation (Eqkt)', 'Health Equity', 'Health Promotion', 'Housing And Health', 'Knowledge Translation', 'Knowledge-To-Action', 'Multi-Stakeholder Engagement', 'Participatory Ethnographic Research', 'Training']",150000.0,318166,"The proposed research will investigate whether and how a novel training program that seeks to enhance human interaction and overcome sectoral divides among participants may serve to enhance knowledge-to-action efforts on complex health equity challenges. Specifically, the research will characterize and evaluate the effects of applying the immersive ""Knowledge Leaders"" training program, successfully piloted tested with CIHR support in 2012-2013, in a real-world context: the ""RentSafe"" initiative, led by the Canadian Parnership for Children's Health and Environment, on child health inequities associated with environmental health risks in low-income housing. The proposed research, and the Knowledge Leaders Field Test within which it will be conducted, promise to offer new pathways that enable stakeholders to overcome disciplinary and sectoral divides in moving scientific and experiential knowledge into meaningful action on entrenched health inequities."
Addressing Equity Considerations in the Canadian Rheumatology Association (CRA) Rheumatoid Arthritis (RA) Guidelines Update,"['Pianarosa, Emilie S']",['N/A'],"['Equity', 'Guidelines', 'Health', 'Rheumatoid Arthritis']",5000.0,400537,"In 2012, the Canadian Rheumatology Association (CRA) published a 2-part guideline focussed on the treatment of Rheumatoid Arthritis (RA). In the upcoming update of these recommendations, a new section will be included: health equity. Rheumatoid arthritis (RA) is known to manifest differently in subgroup populations, such as by ethnicity and biological sex, with worse treatment outcomes seen. Treatment goals and patient preferences for treatment may also vary by population group. To fully address health equity in the guidelines, we need to understand which differences exist, and also how implementation of the treatment recommendations may differ by population group. In this project, the student will assist in finalizing which populations from the PROGRESS-Plus categories are of priority for Canadian rheumatology practice and will be specifically discussed in the CRA RA Guidelines update. From there, clinical trial data will be analyzed for population-specific treatment effect. Enough data needs to be present in order to draw comprehensive and true conclusions. Differences in patient preferences (for either therapy, or outcome) of selected population groups will be examined from existing data sources. Collaboration with experts in the field and identified subgroup population patients will identify how treatment recommendations should be implemented in order to minimize differential outcome effects."
Using a Logic Model to Determine a Philosophy for the Saskatchewan Indigenous Mentorship Network Program,"['Piche, Allison']",['N/A'],['Ics Travel Awards'],1300.0,382991,"In 2016, in preparation for the IMNP application process, a needs assessment survey was conducted at the University of Saskatchewan to gauge interest in a mentorship network and determine the priority mentorship areas the network should focus on. To build on the results of this survey, our team began the process of creating a program logic model (PLM) to help focus and guide mentorship activities, further identify areas of need, and provide the network with a list of achievable goals. Our objective is to build the network in a way that is student driven, Indigenous-focused, and sustainable. 

In Winter 2018, the Network conducted interviews and focus groups with a purposeful sample of stakeholders and participants at the University of Saskatchewan.  This panel will highlight the results of the interviews and focus groups and outline how they helped build a logic model that demonstrates a network reflective of the needs of participants. Additionally, we will explain the uses of a logic model (and its accompanying process) to help plan program activities, determine the Network's direction, and to ensure the network is providing services that are student driven. Our coordinator will reflect on the SK-IMNP's successes and stumbling blocks from the first year and share how the logic model framework will be adapted and expanded to include other provincial academic institutions and partners. We recognize that students across Saskatchewan have unique needs and look forward to discussing strategies for engagement and outreach with the other IMNP teams."
Planning epidemiologic studies using data from the Canadian Longitudinal Study of Aging to investigate associations of hearing with healthy and active aging,"['Pichora-Fuller, Margaret K']","['Lin, Frank', 'Mick, Paul']","['Active Aging', 'Dementia', 'Epidemiology', 'Healthy Aging', 'Hearing Loss', 'Inter-Professional Practice', 'Memory', 'Older Adults', 'Prevention', 'Social Isolation']",19761.0,308048,"Hearing loss increases with age, affecting about half of those 75 years or older. It makes communication difficult and people often cope by withdrawing from social interaction and avoiding participation in group activities. Recent evidence indicates that hearing loss is related to future dementia. In general, people with hearing loss have poorer mental and physical health compared to peers with good hearing; e.g., older adults with hearing loss have more falls than those with good hearing. Although the association of hearing loss with dementia and other health conditions is known, the reasons are not yet known. The connection may be due to common biological changes. Ongoing mental strain from listening with a hearing loss may trigger changes in the brain. Alternatively, hearing loss may be associated with other health conditions because it increases risk of social isolation which in turn can jeopardize mental and physical health. We must learn more about why there is a connection between hearing loss and risks for age-related declines in various health conditions. Such new knowledge will guide new approaches to hearing health care that could have significant long-term benefits by preventing or slowing declines in other health conditions. We propose a 2.5-day meeting to plan how to use the data from the first three-year wave of the Canadian Longitudinal Study of Aging (CLSA) to discover more about the associations of hearing with healthy and active aging. By 2015, data collected at 11 CLSA testing sites across Canada will be ready for analysis, including an extensive set of hearing, vision, cognitive, social, and physical health measures from 30,000 Canadians. Scientific and clinical experts in hearing, vision, cognition, language, medicine, health care and epidemiology, along with representatives from consumer, professional and industrial stakeholder groups will meet to plan the questions and analyses for a CIHR operating grant to be submitted in 2014."
Investigation of the Links between Stigma Related to Aging and Hearing Loss: Effects on Social Interaction and Health Behaviours,"['Pichora-Fuller, Margaret K', 'Chasteen, Alison']","['Singh, Gurjit', 'Smith, Sherri L']","['Communication', 'Healthy Aging', 'Hearing', 'Social Interaction', 'Stereotypes', 'Stigma']",49988.0,203897,"Hearing loss due to aging begins after the age of 40 years and its prevalence increases with age. It is one of the top three chronic disabilities. From the time when people first notice hearing problems, it often takes 10 to 20 years before they seek diagnosis and rehabilitation, with the average age of first time hearing aid users being about 70 years. Unfortunately, even after hearing aids are purchased, many people do not wear them. Over the last two decades, although engineers have made impressive advances in miniaturizing and improving hearing aid technology, people are still very reluctant to pursue solutions for hearing problems and they continue to have much difficulty adjusting to hearing loss as a chronic health condition. One likely reason for these delays in treatment is that people think of hearing aids as a sign of aging and there is stigma associated with both old age and hearing loss. Thus, although hearing loss can result in reduced communication and social interaction, it seems that the perceived social cost of wearing a hearing aid is a major deterrent to solving hearing problems. In this project we will investigate the stigma associated with aging and the stigma associated with hearing loss to learn more about how they are linked. This new knowledge at the intersection of the disciplines of social psychology and audiology should lead to the development of new therapies for older adults with hearing loss. Such new therapies will be implementable by audiologists and guided by health psychology practices that have been successful in reducing the negative consequences of stigma to facilitate the individual's more rapid and more successful adjustment to change and the adoption of new health behaviours."
"Individual, social and health services factors in vulnerability to co-infection with hepatitis C virus and human immunodeficiency virus and the role of a peer-based intervention and integrated health services model in addressing hepatitis C virus treatment readiness and access among injection drug users living with hepatitis C and concurrent substance use and mental illness.","['Pickard, Angela R']",['N/A'],"['Accessibility Of Health Services', 'Co-Infection Hiv/Sti', 'Concurrent Substance Use And Mental Illness', 'Determinants Of Health', 'Group-Comparison/Longitudinal Cohort Study', 'Hepatitis C Virus Treatment Readiness', 'Injection Drug Users', 'Peer-Based Intervention', 'Quantitative And Qualitative Data/Analysis', 'Theoretical Behavioural Framework']",66000.0,195914,"The overall aim of the present research is to examine the impact of a peer-based intervention for injection drug users (IDUs) diagnosed with hepatitis C virus (HCV) on treatment readiness, access and barriers to health services, and issues of co-infection with human immunodeficiency virus (HIV) and concurrent mental illness. Infectious diseases of HCV and HIV are serious public health concerns in Canada, and the integration of care for vulnerable populations affected by these infections is a major policy goal. The target population experiences stigma, isolation, limited support, homelessness, poverty, social marginalization, and barriers to treatment access. Not many IDUs have successfully accessed treatment for HCV and they continue to be an underserved vulnerable population. Non-traditional health care approaches to treating people with HCV who use drugs and who have co-infection with HIV and/or concurrent mental illness can be successful with regards to treatment delivery, and managing side effects. The study will utilize quantitative and qualitative data collected from IDUs in the peer-based intervention and IDUs not a part of the intervention but receiving primary care at partnering health centers. A theoretical behavioural framework will guide the analysis of the behavioural, structural and epidemiological aspects of infectious disease risk behaviours and prevention including co-infection HCV/HIV, treatment readiness, barriers to treatment, integration of care, substance use, mental illness, risk reduction strategies, stigma, social support, homelessness, poverty, and social marginalization. The proposed study has important implications for the development of targeted, culturally-appropriate, applied public health interventions and community-based research on vulnerable populations focused on improving the quality and accessibility of services."
Determinants of health among young people in Canada: the role of health promoting families,"['Pickett, William', 'Davison, Colleen']","['Michaelson, Valerie E']","['Adolescents', 'Children', 'Determinants Of Health', 'Epidemiology', 'Family', 'Holistic Indicators Of Health', 'Prosocial Behaviour', 'Qualitative Methods', 'Quantitative Methods', 'Risk-Taking Behaviour']",447193.0,279349,"Characteristics of families are among the most important determinants of health in populations of young people.  Some basic family-related factors (e.g., how often families eat meals together, whether there is positive adult-child communication, and how families are organized) relate strongly to many important child health outcomes.  Using a novel, holistic approach to child health, we wish to examine how such family factors potentially influence composite health outcomes, which include physical, social, emotional and spiritual factors.  The study will, efficiently, involve in-depth quantitative analyses of existing health survey data collected as part of the Health Behaviour in School-Aged Children Study.  It will also involve complimentary qualitative analyses of the experiences and perceptions of groups of young adolescents from across Canada.  Knowledge translation will be an important element throughout each phase of this study.  Knowledge products will include traditional scientific manuscripts, as well as a series of lay resources containing accessible and practical ideas to assist Canadian families (in all their rich diversity) in creating home environments that are optimal to nurturing a holistic experience of health in children and adolescents."
GSK/CIHR Research Chair in Health Policy at Queen's University,"['Pickett, William']",['N/A'],"['Epidemiology', 'Health Policy', 'Injury', 'Pediatrics', 'Violence']",244085.0,193502,"This application is for a Research Chair in Health Policy at Queen's University, funded jointly by CIHR and industry. Dr. William Pickett is a PhD epidemiologist appointed at the Full Professor level in the Department of Community Health and Epidemiology at Queen's.  Over the last 15 years, he has developed a collaborative program of applied research with competitive funding support from major peer-review agencies, including CIHR. 

The research program that is proposed here includes three main themes: (1) adolescent health and its determinants in vulnerable populations of children; (2) pediatric health in agricultural and rural populations; (3) emergency medicine and injury control research. A major goal articulated here is to build a collaborative program of epidemiological and associated health policy research centred at Queen's, with specific focus on leading health issues in vulnerable populations of children.  This Research Chair will allow Dr. Pickett to provide more concentrated leadership to this new initiative.    

Findings from the research program will: 1) describe the magnitude of specific health problems, and hence assist with the establishment of societal priorities for prevention and treatment; 2) identify underlying causes and determinants of poor health outcomes in vulnerable populations, which again assists in prevention initiatives such as the generation of health policy solutions; 3) inform the development of evidence-based guidelines for patient care."
Saskatchewan Farm Injury Cohort Study: Phase 2,"['Pickett, William', 'Dosman, James A']","['Brison, Robert J', 'Day, Andrew G', 'Hagel, Louise M', 'Lawson, Joshua A', 'Voaklander, Donald']","['Agriculture', 'Biostatistics', 'Epidemiology', 'Pediatric Health', 'Population Health', 'Public Health', 'Rural Health']",1061898.0,210029,"Within Canada, injury remains a leading cause of mortality and morbidity.  Some populations are more vulnerable to injury than others.  Agricultural populations experience very high rates of injury, yet evidence surrounding underlying causes of agricultural injury remains limited. As part of an organized and long-term effort to understand more about the causes of agricultural injuries in Canada, in 2005 CIHR funded our research team to develop a cohort of farm families in Saskatchewan.  Phase 1 of this initiative was highly successful. The theoretical base for this study was population health theory; hence much of this research focuses on determinants of injury on farms. Because of our unique sampling frame and the breadth of our baseline survey, additional analyses allowed our group to understand other risk factors for injury, as well as other contributors to health in farm populations. The current grant application is for Phase 2 of this cohort study. The primary focus is to further understanding about physical, economic, and cultural environments and their effects on injury rates in agricultural populations.  We propose to follow our general cohort of 2,390 farms (5,502 people) for an additional 3 years.  We also propose an expanded focus on injuries experienced by members of vulnerable populations through the establishment of a child and young worker cohort.  Data from the two cohorts will also permit us to study potential causes of other health outcomes specific to agricultural populations, as well as their prevention. This project addresses multiple CIHR research priorities, and involves a strong research team. Our focus on vulnerable subgroups in the agricultural sector is timely. Our long-term goal is to provide useful evidence for this important segment of Canada's rural population."
"Built environments as determinants of health in young Canadians, and the role of social environments as intermediary factors","['Pickett, William', 'Janssen, Ian M']","['Craig, Wendy M', 'Elgar, Frank J', 'Freeman, John G', 'King, Matthew A', 'Klinger, Don A']","['Built Neighbourhood Environments', 'Built School Environments', 'Child Health', 'Epidemiology', 'Injury', 'Obesity']",571991.0,180923,"Two important aspects of physical health in children are obesity and injury.  We will explore whether features of the built environment contribute to obesity and injuries in Canadian children. 

As part of an organized effort to collect health data on children in 45 countries, we conduct a survey every 4 years in grade 6-10 Canadian youth.  In 2004, CIHR funded us to perform in-depth analyses of this Canadian survey, and to develop a follow-up survey of Ontario students. This research focused on risk-taking and injury.  Additional analyses allowed us to understand other aspects of child health.  

The focus of our renewal grant is the ""built environment"" and its effects on the physical health of children.  The built environment refers to physical features of the environment such as the presence and condition of parks, walking paths, school facilities, and safe homes. We contend that, if we make changes to the built environment, we can reduce injuries and obesity in young Canadians.    

In 2009-10, we will survey 90,000 Canadian children.  It is possible to link these survey data with public information describing school, neighbourhood and home environments.  Using these sources, we will study the effects of the built environment on obesity and injury. We will also study whether social, behavioural and geographic factors influence the ability of the built environment to impact obesity and injury.  Social factors will include wealth, behavioural norms, and cohesion within schools and neighbourhoods.  Behavioural factors will include diet, physical inactivity, and risk-taking. Geographic factors will include the province, community size, and climate of the communities in which youth live.  

Our long-term goal is to inform health policies and prevention strategies for obesity and injury. CIHR suggests that both are leading research priorities, as are studies of the built environment.  Study of these relationships will lead to novel research for Canadian youth."
Spiritual health as a protective mental health asset in young Canadians,"['Pickett, William']","['Davison, Colleen', 'Michaelson, Valerie E']","['Adolescence', 'Definitions Of Health', 'Determinants Of Health', 'Emotional Health', 'Mental Health', 'Mixed Methods', 'Pediatrics', 'Spiritual Health']",401958.0,321061,"There is growing recognition that the mental health of young people is a major health priority.  Relationships, defined broadly, are among the most important determinants of mental health in populations of young people.  Adolescents with deep and healthy connections (with themselves, with others, with nature and the land, and with something beyond) are known to have a strong level of spiritual health.  This spiritual health in turn may have a positive health effects.  We wish to examine how such spiritual health and its implied connections potentially influence adolescent mental health.  The study will, efficiently, involve in-depth quantitative analyses of existing health survey data collected as part of the Health Behaviour in School-Aged Children Survey.  It will also involve complimentary qualitative analyses of the experiences and perceptions of groups of young adolescents from across Canada.  Knowledge translation will be an important element throughout each study phase.  End products will include traditional scientific manuscripts, as well as a series of lay resources containing accessible and practical ideas to assist young Canadians and those who care for and mentor them  in creating circumstances that are optimal to nurturing optimal states of health during adolescence. We will also use this opportunity to create training opportunities for the next generation of adolescent health researchers in our centre."
Gender inequalities in adolescent mental health in Canada,"['Pickett, William']","['Davison, Colleen', 'McIsaac, Michael A', 'Michaelson, Valerie E', 'Phillips, Susan', 'Steeves, Valerie']","['Adolescence', 'Constructivist Ground Theory', 'Epidemiology', 'Mental Health', 'Mixed Methods', 'Pediatric', 'Qualitative Methods']",497252.0,388741,"During early childhood, boys and girls have similar mental health experiences. By adolescence, gaps start to appear for mental health outcomes.  Anxiety and depression are diagnosed more commonly among girls, while for boys risk-taking behaviours and fatal outcomes such as suicide pose greater risks. These are examples of ""gender-based mental health inequalities"", and we want to focus here on the deep reasons why they exist. Using survey data and young people's own stories, we want to understand: (1) how individual behaviours and social processes (such as use of social media, available peer and adult supports, and risk-taking) contribute to mental health inequalities between adolescent boys and girls; (2) how differences in mental health between boys and girls are shaped by gendered differences in their social backgrounds.  We will bring together new analyses of health survey data with information from a series of interviews with young Canadians. Integration of all study findings will provide new evidence about factors that effect mental health among groups of adolescents, inform interventions, and enrich the evidence base for health policy. This project is especially timely because the mental health of Canadian adolescents, as well as gender-based inequalities, have emerged as two very pressing social challenges in our country."
